URN,School name,Postcode,lat,lon
124343,St Michael's CofE (A) First School,ST19 5DJ,52.7253256,-2.1125451
124344,St Mary's CofE (A) First School,ST14 7LX,52.9043853,-1.8742538
124345,St Leonard's CofE (A) Primary School,B79 9DX,52.6559329,-1.6902337
124349,St Mary's Catholic Primary School,WS11 0AE,52.6857177,-2.0288489
124351,St Joseph and St Theresa Catholic Primary,WS7 3XL,52.6747759,-1.9356216
124354,St Joseph's Catholic Primary School,WS12 1DE,52.7027967,-1.9984325
124357,St Joseph's Catholic Primary School,WS14 9AN,52.6813538,-1.8196198
124360,St Joseph's Catholic Primary School,WS15 1BN,52.7518978,-1.9343631
124369,St Elizabeth's Catholic Primary School,B79 8EN,52.6478985,-1.7058201
124372,St Bernadette's Catholic Primary School,WV5 8DZ,52.5337121,-2.1989461
124373,St Gabriel's Catholic Primary School,B77 2LF,52.6163818,-1.674355167
124375,SS Peter and Paul Catholic Primary School,WS13 7NH,52.6907936,-1.8294512
124376,St Thomas More Catholic Primary School,WS6 6PG,52.6679915,-2.0141107
124381,St Leonard's CofE (A) First School,ST10 2LY,53.0465077,-1.9682199
124392,Paget High School,DE14 3DR,52.7856546,-1.6584541
124395,Norton Canes High School,WS11 9SP,52.6791905,-1.967943
124400,Codsall Community High School,WV8 1PQ,52.6290251,-2.1880478
124408,King Edward VI School,WS14 9EE,52.6764026,-1.8172368
124426,Walton Priory Middle School,ST15 0AL,52.8916951,-2.1500024
124437,Perton Middle School,WV6 7NR,52.5981093,-2.1910196
124449,Abbot Beyne School,DE15 0JL,52.8072446,-1.6158153
124453,Bilbrook CofE (VC) Middle School,WV8 1EU,52.628657633,-2.180821933
124464,Corbett VA CofE Primary School,DY7 5DU,52.51553245,-2.2795803
124467,Stafford Manor High School,ST17 9DJ,52.7854183,-2.1180229
124468,Cardinal Griffin Catholic College,WS11 4AW,52.6978862,-2.0374785
125500,Nursery Hill Primary School,CV10 0PY,52.5401991,-1.5419461
125507,Claverdon Primary School,CV35 8QA,52.2796218,-1.7181746
125510,Wheelwright Lane Primary School,CV7 9HN,52.4557441,-1.5050352
125511,Great Alne Primary School,B49 6HQ,52.23049675,-1.8384781
125512,Michael Drayton Junior School,CV10 0SZ,52.542841,-1.5213859
125513,Nathaniel Newton Infant School,CV10 0LS,52.53852,-1.52021
125515,Hurley Primary School,CV9 2HY,52.5611339,-1.6378179
125519,Quinton Primary School,CV37 8SA,52.1233363,-1.7419797
125521,Snitterfield Primary School,CV37 0JL,52.2375553,-1.6895317
125525,Thomas Jolyffe Primary School,CV37 6TE,52.2024058,-1.708131
125526,Bridgetown Primary School,CV37 7JP,52.1850149,-1.694555
125528,Welford-on-Avon Primary School,CV37 8ER,52.1659046,-1.7882377
125530,Lighthorne Heath Primary School,CV33 9TW,52.199880267,-1.4899584
125537,Chilvers Coton Community Infant School,CV11 5RB,52.51794,-1.47179
125539,Galley Common Infant School,CV10 9NZ,52.5305899,-1.52932
125545,Whitestone Infant School,CV11 4SQ,52.5037,-1.44164
125550,Thorns Community Infant School,CV8 2DS,52.3411287,-1.5681202
125551,Clinton Primary School,CV8 1DL,52.3383818,-1.5874901
125552,Park Hill Junior School,CV8 2JJ,52.34837,-1.56343
125554,Clapham Terrace Community Primary School and Nursery,CV31 1HZ,52.2823819,-1.5246359
125556,Telford Junior School,CV32 7HP,52.3114379,-1.5171966
125559,Westgate Primary School,CV34 4DD,52.28010336,-1.59139356
125560,Whitnash Primary School,CV31 2EX,52.2714909,-1.5263534
125561,Newburgh Primary School,CV34 6LD,52.2721128,-1.6017533
125562,Telford Infant School,CV32 7TE,52.31203,-1.51922
125563,Briar Hill Infant School,CV31 2JF,52.264995067,-1.5230735
125565,Brookhurst Primary School,CV32 6NH,52.2949881,-1.55463985
125566,Emscote Infant School,CV34 5NH,52.2883815,-1.5674968
125570,Long Lawford Primary School,CV23 9AL,52.3805714,-1.3026113
125573,Abbots Farm Infant School,CV21 4AP,52.36624055,-1.22915485
125575,Eastlands Primary School,CV21 3RY,52.3691989,-1.2389198
125576,Northlands Primary School,CV21 2SS,52.3762562,-1.2566319
125579,Bilton Infant School,CV22 7NH,52.3579149,-1.2916596
125580,Abbots Farm Junior School,CV21 4AP,52.36624055,-1.22915485
125581,Bawnmore Community Infant School,CV22 6JS,52.35385,-1.2805771
125584,High Meadow Community School,B46 1ES,52.50744,-1.71177
125585,Exhall Junior School,CV7 9NS,52.46849,-1.48798
125591,Chetwynd Junior School,CV11 4SE,52.4998131,-1.4422195
125595,Glendale Infant School,CV10 7LW,52.5136138,-1.4887746
125598,Boughton Leigh Junior School,CV21 1LT,52.391280633,-1.243196883
125603,Boughton Leigh Infant School,CV21 1LT,52.391280633,-1.243196883
125605,Croft Junior School,CV10 8ER,52.518331,-1.4932109
125607,Bishopton Primary School,CV37 9PB,52.1989298,-1.7328873
125609,Priors Field Primary School,CV8 1BA,52.3556082,-1.5948631
125610,Milverton Primary School,CV32 6ES,52.2956437,-1.5425378
125616,Race Leys Infant School,CV12 8AD,52.4834982,-1.475365
125618,Brownsover Community Infant School,CV23 0UP,52.394449,-1.2404307
125620,Water Orton Primary School,B46 1SG,52.5128885,-1.7418689
125623,Alveston CofE Primary School,CV37 7BZ,52.1955899,-1.6765481
125625,Bidford-on-Avon CofE Primary School,B50 4QG,52.1673561,-1.8602586
125631,Ettington CofE Primary School,CV37 7SP,52.1386007,-1.606477
125635,Hampton Lucy CofE Primary School,CV35 8BE,52.2109528,-1.6267803
125637,Ilmington CofE Primary School,CV36 4LJ,52.09110815,-1.69572885
125639,Loxley CofE Community Primary School,CV35 9JT,52.1710845,-1.6265365
125640,Mappleborough Green CofE Primary School,B80 7DR,52.29822625,-1.8762782
125646,Shottery St Andrew's CofE Primary School,CV37 9BL,52.1894511,-1.7283189
125653,"All Saints CofE Primary School and Nursery, Nuneaton",CV10 7AT,52.5090404,-1.4664371
125654,Abbey CofE Infant School,CV11 5EL,52.5282483,-1.4758148
125656,"St Paul's CofE Primary School, Nuneaton",CV10 8NH,52.5180649,-1.5111477
125657,Bishops Tachbrook CofE Primary School,CV33 9RY,52.24709454,-1.54637988
125660,Cubbington CofE Primary School,CV32 7JY,52.3116164,-1.4951329
125661,St Nicholas CofE Primary School,CV8 2PE,52.3462672,-1.5748513
125662,Lapworth CofE Primary School,B94 6LT,52.339274425,-1.724640575
125665,Radford Semele CofE Primary School,CV31 1TQ,52.2774323,-1.5001275
125666,All Saints' CofE Junior School,CV34 5LY,52.2916486,-1.5726365
125667,St. Margaret's CofE Junior School,CV31 2JF,52.264995067,-1.5230735
125670,Clifton-upon-Dunsmore CofE Primary School,CV23 0BT,52.3828182,-1.2255949
125676,Wolston St Margaret's CofE Primary School,CV8 3HH,52.3768,-1.3968048
125677,Wolvey CofE Primary School,LE10 3LA,52.4856241,-1.3742907
125681,Holy Trinity CofE Primary School,CV37 9QN,52.1924254,-1.7199266
125682,Bilton CofE Junior School,CV22 6LB,52.3517003,-1.2828829
125684,Shustoke CofE Primary School,B46 2AU,52.5135211,-1.6612425
125689,The Canons C of E Primary School,CV12 8RT,52.477644,-1.4788346
125696,Wilmcote CofE (Voluntary Aided) Primary School,CV37 9XD,52.2186592,-1.7617411
125701,"St Paul's CofE Primary School, Leamington Spa",CV32 4JZ,52.2919577,-1.521031
125703,Dunchurch Boughton CofE (Voluntary Aided) Junior School,CV22 6NE,52.33763455,-1.2957052
125708,"St Mary's Catholic Primary School, Southam",CV47 1PS,52.2538723,-1.3848279
125714,St Peter's Catholic Primary School,CV32 5EL,52.28981875,-1.53777325
125715,St Patrick's Catholic Primary School,CV31 3EU,52.2776681,-1.5372569
125716,St Anthony's Catholic Primary School,CV31 1NJ,52.2837772,-1.5177017
125717,St Mary Immaculate Catholic Primary School,CV34 5BG,52.2877804,-1.5865217
125719,St Joseph's Catholic Primary School,CV31 2LJ,52.26451525,-1.52671895
125721,"Our Lady's Catholic Primary School, Princethorpe",CV23 9PU,52.3345337,-1.4144806
125729,Barford St Peter's CofE Primary School,CV35 8EW,52.2439765,-1.6033911
125760,Wolverton Primary School,CV35 8JN,52.2677648,-1.6814072
125761,Middlemarch School,CV10 7BQ,52.5110193,-1.4723457
125762,Dunnington CofE Primary School,B49 5NT,52.1810511,-1.9025319
125763,Dunchurch Infant School,CV22 6PA,52.3371365,-1.29282515
125764,The Avon Valley School and Performing Arts College,CV21 1EH,52.3858063,-1.2763037
128077,Riverside Primary School,HR2 7JF,52.0488576,-2.7260732
129342,Grace Academy Solihull,B37 5JS,52.4748143,-1.75459585
130305,Bilston Church of England Primary School,WV14 0HU,52.5678718,-2.0910249
130379,The Dassett CofE Primary School,CV47 2XU,52.16738185,-1.3916114
130867,Coten End Primary School,CV34 4NP,52.284171767,-1.577071667
130868,Sydenham Primary School,CV31 1SA,52.2787899,-1.5139015
130870,St John's Primary School,CV8 1FS,52.335771,-1.5806761
130875,Provost Williams CofE Primary School,CV8 3FF,52.36473,-1.43969
130877,St Andrew's Benn CofE (Voluntary Aided) Primary School,CV21 3NX,52.3771055,-1.245033738
130878,The Revel CofE (Aided) Primary School,CV23 0RA,52.4439045,-1.3122623
130881,Bournebrook CofE Primary School,CV7 8ET,52.4824298,-1.5875862
130883,St Matthew's Bloxam CofE Primary School,CV22 7AU,52.3699991,-1.2743524
130884,St Lawrence CofE (Voluntary Aided) Primary School,CV47 8LU,52.2450428,-1.3191445
130885,Paddox Primary School,CV22 5HS,52.3596339,-1.2398173
130886,Binley Woods Primary School,CV3 2QU,52.3912341,-1.4096729
130887,Hillmorton Primary School,CV21 4PE,52.3595099,-1.211482
130889,Wembrook Primary School,CV11 4LU,52.51424,-1.46533
130893,Arden Forest Infant School,CV12 9RT,52.48071,-1.43212
130894,Milby Primary School,CV11 6JS,52.54054,-1.4443999
130895,Weddington Primary School,CV10 0DR,52.53801,-1.46123
130896,Newdigate Primary and Nursery School,CV12 0HA,52.47441,-1.50889
130897,Goodyers End Primary School,CV12 0HP,52.469105,-1.495535
130898,Exhall Cedars Infant School,CV7 9FJ,52.4693909,-1.4789526
130910,Knightlow CofE Primary School,CV23 9NF,52.3539682,-1.4022253
130931,Trinity CofE Primary School,SY5 9LG,52.7137924,-2.86866165
130951,Shrubland Street Community Primary School,CV31 2AR,52.2789628,-1.5279284
131073,The William Amory Primary School,ST11 9PN,52.9656603,-2.0612329
131153,West Park Primary School,WV1 4BE,52.591655417,-2.137614933
131178,Hanbury Primary School,B70 9NT,52.5179836,-2.0103348
131184,Uplands Manor Primary School and Nursery,B67 6HT,52.4849092,-1.9759611
131212,The Priory Primary School,WS10 0JG,52.55055775,-1.98920825
131223,King George V Primary School,B70 6JA,52.5187549,-1.9867542
131239,Mount Nod Primary School,CV5 7BG,52.4118864,-1.5752059
131241,Spon Gate Primary School,CV1 3BQ,52.408622533,-1.52283925
131433,Leighswood School,WS9 8HZ,52.611337,-1.9179161
131442,Southfields Primary School,CV1 5LS,52.41035,-1.49511
131465,Al-Furqan Primary School,B11 3EY,52.449111757,-1.847120014
131511,Hillary Primary School,WS2 9BP,52.572558733,-1.998215433
131580,Beacon Primary School,WV12 5HA,52.6147599,-2.0359772
131581,St James Primary School,WS8 6AE,52.6476304,-1.9294327
131591,Harvills Hawthorn Primary School,B70 0NG,52.5356487,-2.0217503
131672,Hollyfield Primary School,B75 7SG,52.562470831,-1.802758852
131673,St James CofE Primary School,B69 1BG,52.4916578,-2.0318084
131920,Four Oaks Primary School ,B74 4PA,52.5959804,-1.8522648
132007,Whitehouse Common Primary School,B75 6BL,52.570921109,-1.81007552
132060,Holywell Primary and Nursery School,B45 9EY,52.3935234,-2.0326301
132073,Cooper and Jordan Church of England Primary School,WS9 8NH,52.604695733,-1.912177733
132074,Anglesey Primary School,B19 1RA,52.4989533,-1.910144033
132076,Chuckery Primary School,WS1 2DZ,52.5838997,-1.969621
132086,Sir Alexander Fleming Primary School,TF7 4HG,52.6290584,-2.4415202
132140,Springfield Primary School,B65 8JY,52.4899417,-2.0576432
132197,Bantock Primary School,WV3 0HY,52.5774,-2.14445
132201,Wattville Primary School,B21 0DP,52.5046038,-1.95684215
132240,Priory CofE Primary School,ST4 8EF,52.9739652,-2.1981921
132260,Forsbrook CofE Controlled Primary School,ST11 9PW,52.968653233,-2.060432267
132261,Harborne Primary School,B17 9LU,52.4589995,-1.9531792
132806,St Andrew's Church of England Primary School,WV6 0RH,52.5971341,-2.1511756
132820,Oak Hill First School,B98 7JU,52.2964139,-1.9271652
133261,Tividale Community Primary School,B69 2HT,52.5132782,-2.0466503
133270,Old Park Primary School,TF3 2BF,52.67217365,-2.4566078
133300,Newdale Primary School & Nursery,TF3 5HA,52.683422,-2.4748998
133474,Moat House Primary School,CV2 1EQ,52.4373252,-1.4592819
133475,Limbrick Wood Primary School,CV4 9QT,52.4096499,-1.5782915
133476,Henley Green Primary,CV2 1HQ,52.4285485,-1.4596856
133556,St Mary and St Benedict Catholic Primary School,CV1 5HG,52.4136585,-1.4963245
133697,Walsall Academy,WS3 3LX,52.6237736,-1.9987013
133720,Dickens Heath Community Primary School,B90 1NA,52.3888494,-1.8401364
133759,Forestdale Primary School,B45 0JS,52.408285076,-2.004017847
133996,Yardley Primary School,B26 1TD,52.464619097,-1.811154443
134094,Mapledene Primary School,B26 3XE,52.45954438,-1.76789742
134098,Kings Heath Primary School,B14 7AJ,52.4377112,-1.8899954
134099,Wheelers Lane Primary School,B13 0SF,52.428680133,-1.887431467
134102,James Watt Primary School,B21 0RE,52.500118794,-1.938249267
134279,West Heath Primary School,B38 8HU,52.3997601,-1.95585635
134281,Paganel Primary School,B29 5TG,52.443892688,-1.969500788
134353,St Lukes CofE Primary School,WS11 1HN,52.691402,-2.0413666
134426,Howes Community Primary School,CV3 5EH,52.38513755,-1.50249135
134476,St Peters CofE Primary School,B17 0BE,52.453774283,-1.958488567
134666,Chase View Community Primary School,WS15 1NE,52.7471481,-1.9389781
134745,Willenhall Community Primary School,CV3 3DB,52.3863911,-1.4588946
134774,New Oscott Primary School,B73 6QR,52.555444112,-1.862185641
134840,Clifton Primary School,B12 8NX,52.4566666,-1.8781576
134852,Millbrook Primary School,TF1 6UJ,52.7058193,-2.4970956
134924,Kingsbury Primary School,B78 2HW,52.5674864,-1.6847779
134993,Sandwell Academy,B71 4LG,52.5089794,-1.9680501
134999,Meadows Primary School and Nursery,TF1 5HF,52.6912884,-2.4779171
135016,Moorcroft Wood Primary School,WV14 8NE,52.5551838,-2.04929
135029,Sacred Heart Primary School,DY4 8UH,52.5215455,-2.0585544
135031,Woodlands Primary School,TF7 5HX,52.63362275,-2.46669185
135035,The Bewdley School,DY12 1BL,52.3727522,-2.30568005
135036,St Anne's CofE VC Primary School,DY12 2UQ,52.3716363,-2.3282098
135046,Chaddesley Corbett Endowed Primary School,DY10 4QN,52.35575545,-2.1571971
135047,Comberton Primary School,DY10 3ED,52.3812974,-2.2254039
135048,Cookley Sebright Primary School,DY10 3TA,52.420084,-2.2336311
135050,Franche Primary School,DY11 5QB,52.3967998,-2.268966867
135051,St Catherine's CofE (VC) Primary School,DY11 5HP,52.3970171,-2.264229
135052,Offmore Primary School,DY10 3HA,52.3893811,-2.2244111
135057,St Mary's CofE (VA) Primary School,DY10 2LX,52.3962469,-2.2469773
135061,Wolverley CofE Secondary School,DY11 5XQ,52.4182798,-2.2536606
135067,Grove Primary School,WR14 2LU,52.1204112,-2.3150025
135076,Bewdley Primary School,DY12 1BL,52.3727522,-2.30568005
135081,Barcroft Primary School,WV13 1NA,52.5888606,-2.0448774
135139,Kingshurst Primary School ,B37 6BN,52.49525565,-1.74915605
135149,Madeley Academy,TF7 5FB,52.6431562,-2.4567695
135170,Shireland Collegiate Academy,B66 4ND,52.4829246,-1.9659692
135215,Pennyhill Primary School ,B71 3BU,52.540376,-1.9804911
135234,George Salter Academy,B70 9UW,52.5252183,-2.0148749
135244,Lightmoor Village Primary School,TF4 3EG,52.6516581,-2.4866627
135281,River View Primary and Nursery School,DE15 9HR,52.7889885,-1.6307734
135288,Galton Valley Primary School,B66 1BA,52.49974495,-1.9698206
135335,Grace Academy Coventry,CV2 2RH,52.4396633,-1.4451728
135449,Q3 Academy Great Barr,B43 7SD,52.5534401,-1.9472014
135496,Dothill Primary School,TF1 3JB,52.71058875,-2.5256479
135582,Haberdashers' Abraham Darby,TF7 5HX,52.63362275,-2.46669185
135599,Gospel Oak School,DY4 0BZ,52.5493258,-2.0471207
135662,The Hereford Academy,HR2 7NG,52.0379102,-2.7281176
135672,The Steiner Academy Hereford,HR2 8DL,51.9753071,-2.7561764
135769,Ormiston Shelfield Community Academy,WS4 1BW,52.6237722,-1.9504381
135789,Meole Brace Church of England Primary and Nursery,SY3 9HG,52.689016,-2.7644378
135790,Bishop Hooper Church of England Primary School,SY8 4BX,52.3357593,-2.7005575
135907,Heartlands Academy,B7 4QR,52.4882155,-1.8754849
135911,Shenley Academy,B29 4HE,52.4287215,-1.9788629
135913,Tudor Grange Academy Worcester,WR3 8HN,52.2131758,-2.2059326
135956,Grace Academy Darlaston,WS10 8QJ,52.5688835,-2.0482953
135970,Ark St Alban's Academy,B12 0YH,52.46619655,-1.88863195
135971,Park Hall Academy,B36 9HF,52.511627667,-1.763865867
135979,Ormiston Sandwell Community Academy,B69 2HE,52.5101336,-2.0408115
136032,North Birmingham Academy,B44 0HF,52.533950343,-1.877622036
136061,Outwoods Primary School,CV9 1EH,52.5721733,-1.5433159
136091,The Phoenix Collegiate,B71 2BX,52.5402813,-1.995599
136102,Co-op Academy Stoke-On-Trent,ST6 4LD,53.0511903,-2.2088852
136126,Sidney Stringer Academy,CV1 5LY,52.41251605,-1.50300905
136136,"Landau Forte Academy, Amington",B77 4FF,52.631355,-1.6618297
136145,Ormiston Sir Stanley Matthews Academy,ST3 3JD,52.9749087,-2.1659451
136152,King Edward VI Sheldon Heath Academy,B26 2RZ,52.466743033,-1.778353767
136158,Nuneaton Academy,CV10 7PD,52.5141149,-1.5034123
136213,Harborne Academy,B15 3JL,52.4617937,-1.938333
136303,Park Hall Infant Academy,WS5 3HF,52.57096,-1.9520789
136310,"Tudor Grange Academy, Solihull",B91 3PD,52.4049418,-1.7941325
136320,St Patricks Church of England Primary Academy,B94 6DE,52.3714856,-1.8209502
136323,John Taylor High School,DE13 8AZ,52.7660392,-1.7169166
136333,Arden,B93 0PT,52.383246041,-1.741383459
136347,John Henry Newman Catholic College,B37 5GA,52.4844561,-1.7510817
136374,Wigmore Primary School,HR6 9UN,52.3151871,-2.859272
136399,John Kyrle High School and Sixth Form Centre Academy,HR9 7ET,51.9243542,-2.5771935
136405,Wigmore School,HR6 9UW,52.3140246,-2.8563865
136406,"Ninestiles, an Academy",B27 7QG,52.43926251,-1.83319964
136414,The de Ferrers Academy,DE13 0LL,52.82970275,-1.64054655
136439,Priorslee Academy,TF2 9RS,52.6853259,-2.424444133
136440,Harper Bell Seventh-day Adventist School,B12 0EJ,52.46945435,-1.88027595
136459,The Polesworth School,B78 1QT,52.61054,-1.6205099
136460,St Joseph's College,ST4 5NT,52.9886157,-2.1994556
136469,Prince Henry's High School,WR11 4QH,52.099571967,-1.939637233
136516,Newport Girls' High School Academy,TF10 7HL,52.763143,-2.3818694
136532,Ashperton Primary Academy,HR8 2SE,52.0703784,-2.519215
136549,Belgrave St Bartholomew's Academy,ST3 4TP,52.977246125,-2.12576215
136587,Ashlawn School,CV22 5ET,52.3562721,-1.2318147
136589,Bartley Green School,B32 3QJ,52.437115,-1.9987509
136590,Kings Norton Girls' School,B30 1HW,52.4213873,-1.9350039
136592,King Edward VI Lordswood School for Girls,B17 8QB,52.468877786,-1.963049771
136595,Rugby High School,CV22 7RE,52.3521994,-1.2854667
136616,Wood Green Academy,WS10 9QU,52.5618494,-2.0030806
136618,Windsor High School and Sixth Form,B63 4BB,52.4516957,-2.0600483
136619,Ryders Hayes School,WS3 4HX,52.6346639,-1.9657928
136620,Shire Oak Academy,WS9 9PA,52.6348445,-1.9223391
136622,Alcester Grammar School,B49 5ED,52.2185745,-1.8751248
136680,Ormiston Horizon Academy,ST6 6JZ,53.0758154,-2.1989872
136681,Discovery Academy,ST2 0GA,53.0074339,-2.11481
136759,King's Caple Primary Academy,HR1 4TZ,51.9572335,-2.6360088
136761,Lord Scudamore Primary Academy,HR4 0AS,52.0558737,-2.7224854
136762,The Violet Way Academy,DE15 9ES,52.7908666,-1.6173714
136765,Sutton Primary Academy,HR1 3SZ,52.1083369,-2.680955
136773,Queen Mary's Grammar School,WS1 2PG,52.5770104,-1.9650169
136777,Queen Mary's High School,WS4 2AE,52.5895851,-1.9757812
136778,Sutton Coldfield Grammar School for Girls,B73 5PT,52.5544302,-1.8296309
136786,Studley High School,B80 7QX,52.2690547,-1.8973176
136803,John Masefield High School,HR8 2HF,52.0319532,-2.4244346
136824,St Peter's CofE Academy,ST4 2RR,53.0050069,-2.16834925
136882,Aston Manor Academy,B6 4PZ,52.49638245,-1.8904131
136885,Barr Beacon School,WS9 0RF,52.5612656,-1.9151528
136886,Erasmus Darwin Academy,WS7 3QW,52.6676645,-1.9381568
136890,Christopher Whitehead Language College,WR2 4AF,52.1857329,-2.2335487
136897,The Chantry School,WR6 6QA,52.23768415,-2.35642955
136898,Haybridge High School and Sixth Form,DY8 2XS,52.4241977,-2.1475766
136907,Myton School,CV34 6PJ,52.2786835,-1.565294
136908,Fairfax,B75 7JT,52.5621417,-1.7984368
136909,Heart of England School,CV7 7FW,52.38623735,-1.6485586
136924,Woodrush High School,B47 5JW,52.3878457,-1.8784837
136925,Pershore High School,WR10 2BX,52.1254266,-2.0723024
136927,Droitwich Spa High School and Sixth Form Centre,WR9 0AA,52.2659242,-2.16595745
136944,Birmingham Ormiston Academy,B4 7QD,52.48331095,-1.8874858
136959,The Cheadle Academy,ST10 1LH,52.98137955,-1.9924525
136961,Christ Church Academy,ST15 8JD,52.9091872,-2.1469202
136963,Finham Park School,CV3 6EA,52.382535117,-1.527967761
136979,The Marches School,SY11 2AR,52.8527434,-3.0608275
136983,Suckley Primary School,WR6 5DE,52.1620542,-2.4101339
136984,Great Malvern Primary School,WR14 2BY,52.1106512,-2.3076585
136986,The Coleshill School,B46 3EX,52.4842722,-1.7042075
136991,Henley In Arden School,B95 6AF,52.28619425,-1.77979985
136994,Alderbrook School,B91 1SN,52.4066158,-1.7966539
137007,Langley School,B92 7ER,52.428369913,-1.811424247
137008,Lode Heath School,B91 2HW,52.425569048,-1.777290604
137034,Holyhead School,B21 0HN,52.50486235,-1.94694105
137043,King Edward VI Aston School,B6 6DJ,52.5034848,-1.8851384
137044,King Edward VI Camp Hill School for Girls,B14 7QJ,52.4307487,-1.9038537
137045,King Edward VI Camp Hill School for Boys,B14 7QJ,52.4307487,-1.9038537
137046,King Edward VI Five Ways School,B32 4BT,52.4320186,-1.9980914
137047,King Edward VI Handsworth School,B21 9AR,52.5023784,-1.92289415
137051,Nunnery Wood High School,WR5 2LT,52.1844061,-2.1898703
137053,Plantsbrook School,B72 1RB,52.5582584,-1.8191317
137073,Kingstone High School,HR2 9HJ,52.02167475,-2.84632395
137079,George Eliot Academy,CV11 4QP,52.50802695,-1.45809445
137100,The Hart School,WS15 2UE,52.7563003,-1.9465738
137101,Hanley Castle High School,WR8 0BL,52.07623205,-2.23591555
137146,"Landau Forte Academy, QEMS",B79 8AH,52.64059,-1.6913
137155,The Deanery Church of England Primary School,B76 2RD,52.543389033,-1.794527133
137162,The Stourport High School and Sixth Form College,DY13 8AX,52.3501134,-2.2772161
137164,Staffordshire University Academy,WS12 4JH,52.7117753,-2.0159027
137167,Trinity High School and Sixth Form Centre,B98 8HB,52.3085348,-1.9335147
137168,Rookery School,B21 9PY,52.511751971,-1.938816071
137172,Alcester Academy,B49 6QQ,52.220343557,-1.856128962
137186,Dyson Perrins CofE Academy,WR14 1WD,52.133255,-2.3275899
137209,West Coventry Academy,CV4 9PW,52.4042378,-1.5905886
137225,The Westwood Academy,CV4 8DY,52.38982745,-1.57100185
137231,Light Hall School,B90 2PZ,52.4001745,-1.8312131
137235,Stratford Girls' Grammar School,CV37 9HA,52.1901503,-1.7242214
137236,Stratford Upon Avon School,CV37 9DH,52.1926196,-1.7233278
137272,Blue Coat Church of England School and Music College,CV1 2BA,52.3994858,-1.4923603
137274,Bloxwich Academy,WS2 7NR,52.6074809,-2.0156099
137292,Somers Park Primary School,WR14 1SE,52.1292191,-2.32517355
137302,King Edward VI School,CV37 6BE,52.1899724,-1.7071759
137336,The Corbet School,SY4 2AX,52.7945528,-2.8501113
137346,Hillcrest School and Sixth Form Centre,B32 3AE,52.4450913,-1.981988
137356,Biddulph High School,ST8 7AR,53.1054775,-2.16937
137384,Cannock Chase High School,WS11 1JT,52.6954365,-2.0237782
137390,Pegasus Academy,DY1 2DU,52.5045041,-2.1064681
137415,Kingstone and Thruxton Primary School,HR2 9HJ,52.02167475,-2.84632395
137446,Haberdashers' Adams,TF10 7BD,52.7695483,-2.3819916
137488,The Priors School,CV47 7RR,52.2139219,-1.2855632
137492,Nishkam Primary School Birmingham,B21 9SN,52.501001483,-1.924490217
137553,The Weston Road Academy,ST18 0YG,52.8137057,-2.0762074
137578,Ark Kings Academy,B38 9DE,52.3981134,-1.9317037
137608,Lady Hawkins' School,HR5 3AR,52.2017027,-3.0391661
137624,Brockhampton Primary School,WR6 5TD,52.1869791,-2.4738877
137625,The Chase,WR14 3NZ,52.10295585,-2.30873755
137673,Ormiston Forge Academy,B64 6QU,52.477322008,-2.061873825
137697,Coppice Primary School,B47 5JN,52.3889711,-1.87573025
137701,Oldbury Academy,B68 8NE,52.4788312,-2.0093042
137703,Queen Elizabeth High School,HR7 4QS,52.1840648,-2.5194918
137705,Beacon Hill Academy,DY3 1BP,52.5330314,-2.1100785
137706,Willenhall E-ACT Academy,WV12 4BD,52.59827,-2.02705
137707,The Streetly Academy,B74 2EX,52.5694351,-1.8822269
137730,Heath Park,WV11 1RD,52.6004497,-2.0986448
137731,Holmer CofE Academy,HR4 9RX,52.0686994,-2.7229338
137766,Campion School,CV31 1QH,52.2744674,-1.5162654
137767,Higham Lane School,CV10 0BJ,52.5325136,-1.4563229
137770,Aylesford School Warwick,CV34 6XR,52.2692303,-1.6010633
137771,Etone College,CV11 6AA,52.52613,-1.45814
137773,Kingswinford Academy,DY6 7AD,52.4986578,-2.165832
137781,Ash Green School,CV7 9AH,52.46110615,-1.5079043
137797,Park Hall Junior Academy,WS5 3HF,52.57096,-1.9520789
137812,The Earls High School,B63 3SL,52.4536096,-2.0510246
137825,Lickhill Primary School,DY13 8UA,52.3458959,-2.2964692
137830,Joseph Leckie Academy,WS5 4PG,52.5654908,-1.9815338
137858,Hall Green School,B28 0AA,52.434165579,-1.850016221
137960,The Vaynor First School,B97 5BL,52.2878513,-1.9540896
137972,Mesty Croft Primary,WS10 0QY,52.5533483,-2.0068421
137974,Aldridge School - A Science College,WS9 0BG,52.596378,-1.9255519
137988,Bishop Vesey's Grammar School,B74 2NH,52.569534325,-1.81956175
137989,Henry Hinde Infant School,CV22 7JQ,52.3647085,-1.2949058
138023,Coundon Court,CV6 2AJ,52.4293415,-1.5441811
138026,Webheath Academy Primary School,B97 5RJ,52.2985464,-1.9676808
138032,King Charles I School,DY10 1XA,52.3831536,-2.2333365
138033,Victoria Park Primary,B66 3HH,52.4905245,-1.9615011
138035,Lugwardine Primary Academy,HR1 4DH,52.0677095,-2.6455398
138037,St Paul's CofE Primary School,HR1 1UX,52.0559399,-2.6835204
138043,Bursley Academy,ST5 8JQ,53.0440506,-2.2316678
138055,Stretton Sugwas CofE Academy,HR4 7AE,52.076297,-2.7821263
138059,Rockwood Academy,B8 3HG,52.490750067,-1.845538433
138098,Moseley Park,WV14 6LU,52.5760312,-2.0726005
